Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Country_y,State_y,Square Meters,Open Date,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
2136000,3,11/5/2020,11/9/2020,1306101,0,1688,9,USD,Male,Joshua Santiago,Lynnwood,WA,Washington,98036,United States,North America,1991-03-07,Online,Online,1347.5,2010-01-01,SV Hand Games women M40 Yellow,Southridge Video,Yellow,4.08,8.88,701,Boxed Games,7,Games and Toys
2137002,1,11/6/2020,11/12/2020,1905321,0,447,2,USD,Female,Zdenka StrnadovÃÂ¡,Chicago,IL,Illinois,60654,United States,North America,1969-11-13,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Black,117.21,229.9,303,Desktops,3,Computers
2137003,1,11/6/2020,11/9/2020,1242018,0,1459,1,USD,Female,Corinna Meaney,White Plains,NY,New York,10601,United States,North America,1980-08-18,Online,Online,1347.5,2010-01-01,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones
2138000,1,11/7/2020,11/11/2020,1589348,0,2087,3,USD,Male,Andrew Jones,Pittsburgh,PA,Pennsylvania,15222,United States,North America,2000-11-03,Online,Online,1347.5,2010-01-01,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,363.75,791.0,804,Water Heaters,8,Home Appliances
2138000,2,11/7/2020,11/11/2020,1589348,0,1289,1,USD,Male,Andrew Jones,Pittsburgh,PA,Pennsylvania,15222,United States,North America,2000-11-03,Online,Online,1347.5,2010-01-01,Contoso Genuine Leather Grip Belt E322 Grey,Contoso,Grey,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
2138000,3,11/7/2020,11/11/2020,1589348,0,1601,4,USD,Male,Andrew Jones,Pittsburgh,PA,Pennsylvania,15222,United States,North America,2000-11-03,Online,Online,1347.5,2010-01-01,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Black,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books"
2138003,1,11/7/2020,11/10/2020,527183,0,1682,1,EUR,Male,Wolfgang Herz,Waddeweitz,NI,Niedersachsen,29496,Germany,Europe,1991-02-03,Online,Online,1347.5,2010-01-01,MGS Hand Games women M400 Silver,Tailspin Toys,Silver,4.13,8.99,701,Boxed Games,7,Games and Toys
2138006,1,11/7/2020,11/10/2020,1381883,0,748,5,USD,Male,Luke Watson,Burbank,CA,California,91504,United States,North America,1996-02-21,Online,Online,1347.5,2010-01-01,Contoso Education Supplies Bundle E200 Black,Contoso,Black,6.88,13.5,308,Computers Accessories,3,Computers
2138006,2,11/7/2020,11/10/2020,1381883,0,2516,2,USD,Male,Luke Watson,Burbank,CA,California,91504,United States,North America,1996-02-21,Online,Online,1347.5,2010-01-01,Contoso In-Line Coupler E180 Black,Contoso,Black,1.71,3.35,505,Cell phones Accessories,5,Cell phones
2138006,3,11/7/2020,11/10/2020,1381883,0,1635,7,USD,Male,Luke Watson,Burbank,CA,California,91504,United States,North America,1996-02-21,Online,Online,1347.5,2010-01-01,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
2138006,4,11/7/2020,11/10/2020,1381883,0,1480,3,USD,Male,Luke Watson,Burbank,CA,California,91504,United States,North America,1996-02-21,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Grey,65.77,129.0,504,Smart phones & PDAs,5,Cell phones
2138006,5,11/7/2020,11/10/2020,1381883,0,56,4,USD,Male,Luke Watson,Burbank,CA,California,91504,United States,North America,1996-02-21,Online,Online,1347.5,2010-01-01,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,296.0,104,Recording Pen,1,Audio
2138006,6,11/7/2020,11/10/2020,1381883,0,1631,6,USD,Male,Luke Watson,Burbank,CA,California,91504,United States,North America,1996-02-21,Online,Online,1347.5,2010-01-01,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
2138006,7,11/7/2020,11/10/2020,1381883,0,452,6,USD,Male,Luke Watson,Burbank,CA,California,91504,United States,North America,1996-02-21,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,219.95,303,Desktops,3,Computers
2138008,1,11/7/2020,11/12/2020,205476,0,105,1,CAD,Female,Martha Edwards,Arviat,NU,Nunavut,X0C 0E0,Canada,North America,1950-03-21,Online,Online,1347.5,2010-01-01,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Wide World Importers,Pink,52.88,115.0,106,Bluetooth Headphones,1,Audio
2143002,1,11/12/2020,11/15/2020,1109536,0,1045,3,GBP,Male,Brandon Burke,YARROWFORD,Scottish Borders,Scottish Borders,TD7 1GS,United Kingdom,Europe,1976-11-08,Online,Online,1347.5,2010-01-01,"A. Datum SLR Camera 35"" X358 Black",A. Datum,Black,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders
2144001,1,11/13/2020,11/16/2020,208987,0,1603,1,CAD,Male,Jonathan Smith,Williams Lake,BC,British Columbia,V2G 1H9,Canada,North America,1987-06-13,Online,Online,1347.5,2010-01-01,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Black,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books"
2144002,1,11/13/2020,11/18/2020,1860085,0,1679,4,USD,Female,Ruth Adams,Del Rio,TX,Texas,78840,United States,North America,1965-01-19,Online,Online,1347.5,2010-01-01,MGS Hand Games for kids E300 Silver,Tailspin Toys,Silver,2.8,5.5,701,Boxed Games,7,Games and Toys
2145008,1,11/14/2020,11/17/2020,813685,0,1574,1,EUR,Female,Thamar Kaagman,Lelystad,FL,Flevoland,8226 HL,Netherlands,Europe,1979-06-15,Online,Online,1347.5,2010-01-01,SV DVD Player M130 Grey,Southridge Video,Grey,27.59,59.99,602,Movie DVD,6,"Music, Movies and Audio Books"
2149004,1,11/18/2020,11/19/2020,858760,0,361,3,EUR,Male,Geoffrey Elfrink,Breda,NB,Noord-Brabant,4826 KL,Netherlands,Europe,1978-08-19,Online,Online,1347.5,2010-01-01,Fabrikam Laptop13.3W M3080 Red,Fabrikam,Red,198.32,389.0,301,Laptops,3,Computers
2149004,2,11/18/2020,11/19/2020,858760,0,1784,6,EUR,Male,Geoffrey Elfrink,Breda,NB,Noord-Brabant,4826 KL,Netherlands,Europe,1978-08-19,Online,Online,1347.5,2010-01-01,MGS Fable: The Lost Chapters2008 E140,Tailspin Toys,White,21.92,43.0,702,Download Games,7,Games and Toys
2149005,1,11/18/2020,11/22/2020,1492661,0,439,2,USD,Female,Rosemary Harlow,New York,NY,New York,10011,United States,North America,1978-08-08,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.30 M2300 Brown,Wide World Importers,Brown,257.06,559.0,303,Desktops,3,Computers
2149006,1,11/18/2020,11/25/2020,2083496,0,1718,3,USD,Female,Brigitte Strauss,Raleigh,NC,North Carolina,27604,United States,North America,1982-07-20,Online,Online,1347.5,2010-01-01,MGS Zoo Tycoon 2: Zookeeper Collection M260,Tailspin Toys,Blue,32.25,70.13,702,Download Games,7,Games and Toys
2149006,2,11/18/2020,11/25/2020,2083496,0,1585,3,USD,Female,Brigitte Strauss,Raleigh,NC,North Carolina,27604,United States,North America,1982-07-20,Online,Online,1347.5,2010-01-01,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
2150005,1,11/19/2020,11/22/2020,293369,0,1561,1,CAD,Male,Glenn Huerta,Salmon Arm,BC,British Columbia,V0E 2T0,Canada,North America,1989-07-30,Online,Online,1347.5,2010-01-01,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,White,133.19,402.0,504,Smart phones & PDAs,5,Cell phones
2150005,2,11/19/2020,11/22/2020,293369,0,502,1,CAD,Male,Glenn Huerta,Salmon Arm,BC,British Columbia,V0E 2T0,Canada,North America,1989-07-30,Online,Online,1347.5,2010-01-01,Adventure Works CRT15 E101 Black,Adventure Works,Black,29.82,90.0,304,Monitors,3,Computers
2152003,1,11/21/2020,11/26/2020,2039866,0,1689,1,USD,Female,Samira Berggren,North Las Vegas,NV,Nevada,89032,United States,North America,1969-02-21,Online,Online,1347.5,2010-01-01,SV Hand Games for 12-16 boys E60 Yellow,Southridge Video,Yellow,2.54,4.98,701,Boxed Games,7,Games and Toys
2152004,1,11/21/2020,11/25/2020,456306,0,770,4,EUR,Female,Katrin Fink,Plauen,SN,Freistaat Sachsen,8502,Germany,Europe,1993-05-10,Online,Online,1347.5,2010-01-01,Contoso ADSL Modem Splitter/Filter X 3 E300 Black,Contoso,Black,26.97,52.9,308,Computers Accessories,3,Computers
2152004,2,11/21/2020,11/25/2020,456306,0,632,5,EUR,Female,Katrin Fink,Plauen,SN,Freistaat Sachsen,8502,Germany,Europe,1993-05-10,Online,Online,1347.5,2010-01-01,WWI Screen 85in E1010 White,Wide World Importers,White,70.87,139.0,305,Projectors & Screens,3,Computers
2152004,3,11/21/2020,11/25/2020,456306,0,805,2,EUR,Female,Katrin Fink,Plauen,SN,Freistaat Sachsen,8502,Germany,Europe,1993-05-10,Online,Online,1347.5,2010-01-01,Contoso ADSL Modem Splitter/Filter X 3 E300 White,Contoso,White,26.97,52.9,308,Computers Accessories,3,Computers
2152004,4,11/21/2020,11/25/2020,456306,0,1450,2,EUR,Female,Katrin Fink,Plauen,SN,Freistaat Sachsen,8502,Germany,Europe,1993-05-10,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,308.0,503,Touch Screen Phones,5,Cell phones
2152004,5,11/21/2020,11/25/2020,456306,0,1434,4,EUR,Female,Katrin Fink,Plauen,SN,Freistaat Sachsen,8502,Germany,Europe,1993-05-10,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones
2152006,1,11/21/2020,11/26/2020,1778317,0,1695,2,USD,Female,Donna Eddy,Stigler,OK,Oklahoma,74462,United States,North America,1991-10-10,Online,Online,1347.5,2010-01-01,SV Hand Games for 12-16 boys E60 Black,Southridge Video,Black,2.54,4.98,701,Boxed Games,7,Games and Toys
2152006,2,11/21/2020,11/26/2020,1778317,0,451,2,USD,Female,Donna Eddy,Stigler,OK,Oklahoma,74462,United States,North America,1991-10-10,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Silver,257.06,559.0,303,Desktops,3,Computers
2152006,3,11/21/2020,11/26/2020,1778317,0,1813,1,USD,Female,Donna Eddy,Stigler,OK,Oklahoma,74462,United States,North America,1991-10-10,Online,Online,1347.5,2010-01-01,MGS Racing Madness 2009 E169,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys
2152006,4,11/21/2020,11/26/2020,1778317,0,1675,5,USD,Female,Donna Eddy,Stigler,OK,Oklahoma,74462,United States,North America,1991-10-10,Online,Online,1347.5,2010-01-01,MGS Hand Games men M300 Red,Tailspin Toys,Red,3.17,6.89,701,Boxed Games,7,Games and Toys
2152008,1,11/21/2020,11/28/2020,929598,0,1207,1,GBP,Female,Abigail Simmons,SUTTON MADDOCK,Shropshire,Shropshire,TF11 9ZS,United Kingdom,Europe,1942-05-13,Online,Online,1347.5,2010-01-01,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,Fabrikam,Grey,503.61,1520.0,405,Camcorders,4,Cameras and camcorders
2152008,2,11/21/2020,11/28/2020,929598,0,1554,1,GBP,Female,Abigail Simmons,SUTTON MADDOCK,Shropshire,Shropshire,TF11 9ZS,United Kingdom,Europe,1942-05-13,Online,Online,1347.5,2010-01-01,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,The Phone Company,Silver,137.04,298.0,504,Smart phones & PDAs,5,Cell phones
2152008,3,11/21/2020,11/28/2020,929598,0,1480,1,GBP,Female,Abigail Simmons,SUTTON MADDOCK,Shropshire,Shropshire,TF11 9ZS,United Kingdom,Europe,1942-05-13,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Grey,65.77,129.0,504,Smart phones & PDAs,5,Cell phones
2152009,1,11/21/2020,11/25/2020,261275,0,1387,1,CAD,Female,Pamela Solomon,Malton,ON,Ontario,L5T 2B7,Canada,North America,2001-02-21,Online,Online,1347.5,2010-01-01,Contoso Hybrid system M60 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones
2152009,2,11/21/2020,11/25/2020,261275,0,1630,4,CAD,Female,Pamela Solomon,Malton,ON,Ontario,L5T 2B7,Canada,North America,2001-02-21,Online,Online,1347.5,2010-01-01,Contoso DVD 60 DVD Storage Binder L20 Black,Contoso,Black,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
2152009,3,11/21/2020,11/25/2020,261275,0,220,1,CAD,Female,Pamela Solomon,Malton,ON,Ontario,L5T 2B7,Canada,North America,2001-02-21,Online,Online,1347.5,2010-01-01,Litware Home Theater System 7.1 Channel X711 Silver,Litware,Silver,367.43,1109.0,203,Home Theater System,2,TV and Video
2152009,4,11/21/2020,11/25/2020,261275,0,1595,2,CAD,Female,Pamela Solomon,Malton,ON,Ontario,L5T 2B7,Canada,North America,2001-02-21,Online,Online,1347.5,2010-01-01,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Red,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
2152009,5,11/21/2020,11/25/2020,261275,0,60,4,CAD,Female,Pamela Solomon,Malton,ON,Ontario,L5T 2B7,Canada,North America,2001-02-21,Online,Online,1347.5,2010-01-01,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,White,79.53,156.0,104,Recording Pen,1,Audio
2152009,6,11/21/2020,11/25/2020,261275,0,2503,4,CAD,Female,Pamela Solomon,Malton,ON,Ontario,L5T 2B7,Canada,North America,2001-02-21,Online,Online,1347.5,2010-01-01,Contoso Touch Stylus Pen E150 Silver,Contoso,Silver,5.09,9.99,505,Cell phones Accessories,5,Cell phones
2152009,7,11/21/2020,11/25/2020,261275,0,1599,3,CAD,Female,Pamela Solomon,Malton,ON,Ontario,L5T 2B7,Canada,North America,2001-02-21,Online,Online,1347.5,2010-01-01,SV DVD External DVD Burner M200 Blue,Southridge Video,Blue,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books"
2154000,1,11/23/2020,11/26/2020,1706020,0,1136,3,USD,Female,Pamela Sandoval,Bensenville,IL,Illinois,60106,United States,North America,1996-11-22,Online,Online,1347.5,2010-01-01,Fabrikam SLR Camera X150 Orange,Fabrikam,Orange,159.2,480.5,402,Digital SLR Cameras,4,Cameras and camcorders
2154001,1,11/23/2020,11/26/2020,1663056,0,1814,7,USD,Male,Joseph Henry,Houston,TX,Texas,77002,United States,North America,1979-09-05,Online,Online,1347.5,2010-01-01,MGS Zoo Tycoon2009 E170,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys
2154001,2,11/23/2020,11/26/2020,1663056,0,842,3,USD,Male,Joseph Henry,Houston,TX,Texas,77002,United States,North America,1979-09-05,Online,Online,1347.5,2010-01-01,Contoso Bright Light battery E20 Black,Contoso,Black,13.71,26.9,308,Computers Accessories,3,Computers
2154001,3,11/23/2020,11/26/2020,1663056,0,2094,3,USD,Male,Joseph Henry,Houston,TX,Texas,77002,United States,North America,1979-09-05,Online,Online,1347.5,2010-01-01,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,131.28,257.5,804,Water Heaters,8,Home Appliances
2154001,4,11/23/2020,11/26/2020,1663056,0,81,2,USD,Male,Joseph Henry,Houston,TX,Texas,77002,United States,North America,1979-09-05,Online,Online,1347.5,2010-01-01,NT Wireless Bluetooth Stereo Headphones E302 Black,Northwind Traders,Black,18.65,40.55,106,Bluetooth Headphones,1,Audio
2156006,1,11/25/2020,11/28/2020,1559820,0,411,6,USD,Female,Tyesha Castro,Chesterton,IN,Indiana,46304,United States,North America,1982-02-22,Online,Online,1347.5,2010-01-01,Proseware Laptop15 M510 White,Proseware,White,321.44,699.0,301,Laptops,3,Computers
2156006,2,11/25/2020,11/28/2020,1559820,0,1009,3,USD,Female,Tyesha Castro,Chesterton,IN,Indiana,46304,United States,North America,1982-02-22,Online,Online,1347.5,2010-01-01,A. Datum Advanced Digital Camera M300 Orange,A. Datum,Orange,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders
2156006,3,11/25/2020,11/28/2020,1559820,0,1943,2,USD,Female,Tyesha Castro,Chesterton,IN,Indiana,46304,United States,North America,1982-02-22,Online,Online,1347.5,2010-01-01,Litware Refrigerator 3.2CuFt E160 White,Litware,White,142.75,279.99,802,Refrigerators,8,Home Appliances
2157000,1,11/26/2020,11/29/2020,1391759,0,1648,3,USD,Female,Rosa Davis,Mansfield,OH,Ohio,44903,United States,North America,1973-12-30,Online,Online,1347.5,2010-01-01,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Black,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books"
2157000,2,11/26/2020,11/29/2020,1391759,0,1696,2,USD,Female,Rosa Davis,Mansfield,OH,Ohio,44903,United States,North America,1973-12-30,Online,Online,1347.5,2010-01-01,SV Hand Games for Office worker L28 Black,Southridge Video,Black,5.63,16.99,701,Boxed Games,7,Games and Toys
2157000,3,11/26/2020,11/29/2020,1391759,0,1919,4,USD,Female,Rosa Davis,Mansfield,OH,Ohio,44903,United States,North America,1973-12-30,Online,Online,1347.5,2010-01-01,Fabrikam Refrigerator 3.2CuFt E1600 Green,Fabrikam,Green,142.75,279.99,802,Refrigerators,8,Home Appliances
2158005,1,11/27/2020,11/29/2020,358880,0,452,3,CAD,Male,Sylvester Muncy,Kirkfield,ON,Ontario,K0M 2B0,Canada,North America,1938-04-27,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,219.95,303,Desktops,3,Computers
2159001,1,11/28/2020,12/4/2020,1841562,0,1586,4,USD,Male,Charles Carlson,Golden,CO,Colorado,80401,United States,North America,1995-08-29,Online,Online,1347.5,2010-01-01,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
2159001,2,11/28/2020,12/4/2020,1841562,0,419,2,USD,Male,Charles Carlson,Golden,CO,Colorado,80401,United States,North America,1995-08-29,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Silver,188.13,369.0,303,Desktops,3,Computers
2159003,1,11/28/2020,11/30/2020,1671068,0,1271,1,USD,Male,Britt Miller,Richmond,VA,Virginia,23219,United States,North America,1986-11-26,Online,Online,1347.5,2010-01-01,Contoso Lens Cap Keeper E314 Yellow,Contoso,Yellow,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
2159007,1,11/28/2020,12/1/2020,992150,0,1548,1,GBP,Female,Amelie Wood,SPINDLESTONE,Northumberland,Northumberland,NE70 8TG,United Kingdom,Europe,1951-10-22,Online,Online,1347.5,2010-01-01,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,Silver,122.32,266.0,504,Smart phones & PDAs,5,Cell phones
2159007,2,11/28/2020,12/1/2020,992150,0,851,4,GBP,Female,Amelie Wood,SPINDLESTONE,Northumberland,Northumberland,NE70 8TG,United Kingdom,Europe,1951-10-22,Online,Online,1347.5,2010-01-01,Contoso Laptop Keyboard X105 White,Contoso,White,76.5,230.9,308,Computers Accessories,3,Computers
2159008,1,11/28/2020,12/4/2020,1219391,0,446,5,USD,Male,Oscar Sullivan,Morristown,NJ,New Jersey,7960,United States,North America,1980-07-05,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.60 E1600 Black,Wide World Importers,Black,112.14,219.95,303,Desktops,3,Computers
2159009,1,11/28/2020,12/1/2020,408757,0,953,4,EUR,Male,Dieter Abendroth,KÃÂ¼kels,SH,Schleswig-Holstein,23829,Germany,Europe,1936-04-12,Online,Online,1347.5,2010-01-01,A. Datum Advanced Digital Camera M300 Black,A. Datum,Black,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders
2159009,2,11/28/2020,12/1/2020,408757,0,455,5,EUR,Male,Dieter Abendroth,KÃÂ¼kels,SH,Schleswig-Holstein,23829,Germany,Europe,1936-04-12,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.33 X2330 White,Wide World Importers,White,304.48,919.0,303,Desktops,3,Computers
2159009,3,11/28/2020,12/1/2020,408757,0,1621,4,EUR,Male,Dieter Abendroth,KÃÂ¼kels,SH,Schleswig-Holstein,23829,Germany,Europe,1936-04-12,Online,Online,1347.5,2010-01-01,Contoso DVD Movies E100 Yellow,Contoso,Yellow,6.62,12.99,602,Movie DVD,6,"Music, Movies and Audio Books"
2162001,1,12/1/2020,12/3/2020,1241542,0,436,1,USD,Female,Pamela Serrano,Utica,NY,New York,13502,United States,North America,1992-11-14,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.80 ED180 White,Adventure Works,White,188.13,369.0,303,Desktops,3,Computers
2162001,2,12/1/2020,12/3/2020,1241542,0,1426,1,USD,Female,Pamela Serrano,Utica,NY,New York,13502,United States,North America,1992-11-14,Online,Online,1347.5,2010-01-01,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,195.15,589.0,503,Touch Screen Phones,5,Cell phones
2162001,3,12/1/2020,12/3/2020,1241542,0,1700,1,USD,Female,Pamela Serrano,Utica,NY,New York,13502,United States,North America,1992-11-14,Online,Online,1347.5,2010-01-01,SV Hand Games women M40 Red,Southridge Video,Red,4.08,8.88,701,Boxed Games,7,Games and Toys
2162001,4,12/1/2020,12/3/2020,1241542,0,1657,1,USD,Female,Pamela Serrano,Utica,NY,New York,13502,United States,North America,1992-11-14,Online,Online,1347.5,2010-01-01,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
2163005,1,12/2/2020,12/5/2020,2070898,0,1698,4,USD,Female,Zorka Juric,Eagleville,PA,Pennsylvania,19403,United States,North America,1982-07-29,Online,Online,1347.5,2010-01-01,SV Hand Games for students E40 Red,Southridge Video,Red,3.56,6.99,701,Boxed Games,7,Games and Toys
2163005,2,12/2/2020,12/5/2020,2070898,0,1684,10,USD,Female,Zorka Juric,Eagleville,PA,Pennsylvania,19403,United States,North America,1982-07-29,Online,Online,1347.5,2010-01-01,MGS Hand Games for Office worker L299 Silver,Tailspin Toys,Silver,5.6,16.89,701,Boxed Games,7,Games and Toys
2163007,1,12/2/2020,12/5/2020,1941044,0,1659,1,USD,Male,Jens Svendsen,Tacoma,WA,Washington,98402,United States,North America,2001-01-23,Online,Online,1347.5,2010-01-01,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books"
2163007,2,12/2/2020,12/5/2020,1941044,0,1032,2,USD,Male,Jens Svendsen,Tacoma,WA,Washington,98402,United States,North America,2001-01-23,Online,Online,1347.5,2010-01-01,A. Datum All in One Digital Camera M200 Azure,A. Datum,Azure,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders
2164001,1,12/3/2020,12/6/2020,1261460,0,440,3,USD,Male,Elisha Matos,Birmingham,AL,Alabama,35206,United States,North America,1938-07-28,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Silver,112.14,219.95,303,Desktops,3,Computers
2164001,2,12/3/2020,12/6/2020,1261460,0,60,4,USD,Male,Elisha Matos,Birmingham,AL,Alabama,35206,United States,North America,1938-07-28,Online,Online,1347.5,2010-01-01,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,White,79.53,156.0,104,Recording Pen,1,Audio
2164001,3,12/3/2020,12/6/2020,1261460,0,455,5,USD,Male,Elisha Matos,Birmingham,AL,Alabama,35206,United States,North America,1938-07-28,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.33 X2330 White,Wide World Importers,White,304.48,919.0,303,Desktops,3,Computers
2164001,4,12/3/2020,12/6/2020,1261460,0,719,8,USD,Male,Elisha Matos,Birmingham,AL,Alabama,35206,United States,North America,1938-07-28,Online,Online,1347.5,2010-01-01,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,Proseware,White,75.54,228.0,306,"Printers, Scanners & Fax",3,Computers
2164003,1,12/3/2020,12/9/2020,808000,0,452,1,EUR,Male,Majid van der Meer,Beverwijk,NH,Noord-Holland,1946 ZE,Netherlands,Europe,1974-12-06,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,219.95,303,Desktops,3,Computers
2165002,1,12/4/2020,12/6/2020,2038771,0,1021,3,USD,Male,Douglas Causby,Port Huron,MI,Michigan,48060,United States,North America,1952-12-16,Online,Online,1347.5,2010-01-01,A. Datum Consumer Digital Camera E100 Green,A. Datum,Green,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders
2165002,2,12/4/2020,12/6/2020,2038771,0,990,1,USD,Male,Douglas Causby,Port Huron,MI,Michigan,48060,United States,North America,1952-12-16,Online,Online,1347.5,2010-01-01,A. Datum All in One Digital Camera M200 Silver,A. Datum,Silver,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders
2165002,3,12/4/2020,12/6/2020,2038771,0,432,3,USD,Male,Douglas Causby,Port Huron,MI,Michigan,48060,United States,North America,1952-12-16,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.80 ED182 Brown,Adventure Works,Brown,254.86,499.9,303,Desktops,3,Computers
2165003,1,12/4/2020,12/8/2020,1988805,0,476,1,USD,Female,Brooke Parnell,Mira Loma,CA,California,91752,United States,North America,1948-11-07,Online,Online,1347.5,2010-01-01,Proseware LCD24W X300 White,Proseware,White,287.92,869.0,304,Monitors,3,Computers
2166007,1,12/5/2020,12/8/2020,1117944,0,1486,7,GBP,Female,Maddison Owen,FOLKINGHAM,North Kesteven,North Kesteven,NG34 1UX,United Kingdom,Europe,1955-08-04,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,Grey,132.44,288.0,504,Smart phones & PDAs,5,Cell phones
2166007,2,12/5/2020,12/8/2020,1117944,0,1418,3,GBP,Female,Maddison Owen,FOLKINGHAM,North Kesteven,North Kesteven,NG34 1UX,United Kingdom,Europe,1955-08-04,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones
2166007,3,12/5/2020,12/8/2020,1117944,0,40,1,GBP,Female,Maddison Owen,FOLKINGHAM,North Kesteven,North Kesteven,NG34 1UX,United Kingdom,Europe,1955-08-04,Online,Online,1347.5,2010-01-01,Contoso 8GB Clock & Radio MP3 Player X850 Blue,Contoso,Blue,99.14,299.23,101,MP4&MP3,1,Audio
2166009,1,12/5/2020,12/12/2020,1575584,0,471,3,USD,Female,Melissa Watson,Manchester,NH,New Hampshire,3101,United States,North America,1977-11-30,Online,Online,1347.5,2010-01-01,Proseware LCD15 E103 Black,Proseware,Black,50.47,99.0,304,Monitors,3,Computers
